x,px,y,py,l,delta
1.5904971147730172e-23,-9.768743659735264e-25,0.0,0.0,-1.7481100784615852e-11,2.9784511266659765e-28
-1.8038596188883764e-22,7.427576251573774e-25,0.0,0.0,-1.748430742972171e-11,2.979951057754025e-28
2.3059411449342464e-22,-1.9043417359845365e-26,0.0,0.0,-1.7487462788993866e-11,2.981439233765633e-28
-1.973586779947703e-22,-5.824695174962621e-25,0.0,0.0,-1.7490567935667454e-11,2.982934462602838e-28
4.2315399644178526e-23,1.0340970993356116e-24,0.0,0.0,-1.7493623916045912e-11,2.9844155855955357e-28
1.0634313854378417e-22,-8.605618544350688e-25,0.0,0.0,-1.749663174904981e-11,2.985861443899365e-28
-2.303360954899692e-22,4.007224806023752e-25,0.0,0.0,-1.749959242846867e-11,2.987312003969376e-28
2.1756944219625602e-22,3.7725560710865663e-25,0.0,0.0,-1.750250692222978e-11,2.9887437559993677e-28
-1.2613461753594828e-22,-8.497311190286876e-25,0.0,0.0,-1.7505376174681933e-11,2.9901614024337265e-28
-5.144088990485589e-23,1.037011268628479e-24,0.0,0.0,-1.750820110533292e-11,2.9915625916976108e-28
1.790303099056423e-22,-6.045530074076154e-25,0.0,0.0,-1.751098261194803e-11,2.9929402710721827e-28
-2.456314691269053e-22,2.0448514276024865e-27,0.0,0.0,-1.751372156877891e-11,2.994310897565827e-28
1.69512387162844e-22,7.205001710191765e-25,0.0,0.0,-1.7516418828169198e-11,2.995655663180769e-28
-3.6444477771267e-23,-9.791731037908072e-25,0.0,0.0,-1.7519075223625132e-11,2.9970192364580566e-28
-1.383415685601466e-22,8.840791714146023e-25,0.0,0.0,-1.7521691565687665e-11,2.998344018694289e-28
2.227211938517345e-22,-2.4900006224852195e-25,0.0,0.0,-1.7524268647083524e-11,2.9996629232271124e-28
-2.238271323118981e-22,-3.915436584891546e-25,0.0,0.0,-1.7526807239916035e-11,3.000963020042029e-28
9.396500647439209e-23,9.569732217171033e-25,0.0,0.0,-1.752930809840504e-11,3.002263116863145e-28
5.781729714752529e-23,-9.509507156128367e-25,0.0,0.0,-1.7531771957485232e-11,3.003532651067386e-28
-2.048020454920586e-22,5.98805841730078e-25,0.0,0.0,-1.7534199536099555e-11,3.0047974830148142e-28
2.306774453576383e-22,1.5047920656719496e-25,0.0,0.0,-1.7536591534763372e-11,3.0060388050754557e-28
-1.6825655836843758e-22,-7.190789767883155e-25,0.0,0.0,-1.75389486380735e-11,3.0072730740441776e-28
2.742185166641139e-24,1.0495967655431463e-24,0.0,0.0,-1.7541271513830304e-11,3.008507343340293e-28
1.4203989988993348e-22,-7.6973068121990085e-25,0.0,0.0,-1.7543560814610716e-11,3.0097322083110456e-28
-2.404233623946003e-22,2.253133677722319e-25,0.0,0.0,-1.754581717712612e-11,3.010928861626993e-28
2.01716803286193e-22,5.314538238351202e-25,0.0,0.0,-1.7548041223685493e-11,3.012129041518517e-28
