s,F_parallel
8.643399999999946886e+03,9.993460863927766259e-34
8.670599999999947613e+03,1.011404633756234038e-33
8.675874999999947249e+03,1.013766338192116415e-33
8.679124999999947249e+03,1.015225196248357517e-33
8.684399999999946886e+03,1.017599192458433221e-33
8.711599999999947613e+03,1.029962588645428506e-33
8.738799999999948341e+03,1.042533915943273408e-33
8.744249999999949068e+03,1.045078219494124533e-33
8.749699999999949796e+03,1.047631096908534330e-33
8.776899999999950523e+03,1.060501588328122194e-33
8.804099999999951251e+03,1.073591480334714429e-33
8.809374999999950887e+03,1.076155875080444662e-33
8.812624999999950887e+03,1.077740051727873242e-33
8.817899999999950523e+03,1.080318164371475704e-33
8.845099999999951251e+03,1.093748275921871926e-33
8.872299999999951979e+03,1.107410608754613285e-33
8.877749999999952706e+03,1.110176495476813556e-33
8.883199999999953434e+03,1.112951964217053899e-33
8.910399999999954161e+03,1.126948639547758958e-33
8.937599999999954889e+03,1.141190685085523392e-33
8.942874999999954525e+03,1.143981590145187708e-33
8.946124999999954525e+03,1.145705825381510571e-33
8.951399999999954161e+03,1.148512083336715585e-33
8.978599999999954889e+03,1.163134899868194788e-33
9.005799999999955617e+03,1.178017809979991811e-33
9.011249999999956344e+03,1.181031683229977915e-33
9.016699999999957072e+03,1.184056296304728201e-33
9.043899999999957799e+03,1.199313949454909686e-33
9.071099999999958527e+03,1.214846823088544129e-33
9.076374999999958163e+03,1.217891592568671285e-33
9.079624999999958163e+03,1.219772815204406005e-33
9.084899999999957799e+03,1.222834818590003324e-33
9.112099999999958527e+03,1.238795116589286332e-33
9.139299999999959255e+03,1.255047603757331669e-33
9.144749999999959982e+03,1.258339838947862345e-33
9.150199999999960710e+03,1.261644148378546441e-33
9.177399999999961437e+03,1.278317941987992869e-33
9.204599999999962165e+03,1.295301390526126205e-33
9.209874999999961801e+03,1.298631548946436644e-33
9.213124999999961801e+03,1.300689271026052484e-33
9.218399999999961437e+03,1.304038835270865313e-33
9.245599999999962165e+03,1.321503577118260087e-33
9.272799999999962893e+03,1.339297602972270920e-33
9.278249999999963620e+03,1.342903272369731282e-33
9.283699999999964348e+03,1.346522559689059558e-33
9.310899999999965075e+03,1.364791757913792658e-33
9.338099999999965803e+03,1.383410482888892367e-33
9.343374999999965439e+03,1.387062496021202180e-33
9.346624999999965439e+03,1.389319290697938809e-33
9.351899999999965075e+03,1.392993226992977173e-33
9.379099999999965803e+03,1.412155681908196736e-33
9.406299999999966531e+03,1.431690458077016817e-33
9.411749999999967258e+03,1.435650210777717662e-33
9.417199999999967986e+03,1.439625374085166018e-33
9.444399999999968713e+03,1.459697877801122307e-33
9.471599999999969441e+03,1.480166256744409426e-33
9.476874999999969077e+03,1.484182469484724183e-33
9.480124999999969077e+03,1.486664552527515822e-33
9.485399999999968713e+03,1.490705617660259700e-33
9.512599999999969441e+03,1.511790379714115846e-33
9.539799999999970169e+03,1.533297594119409188e-33
9.545249999999970896e+03,1.537658729119729846e-33
9.550699999999971624e+03,1.542037364979285231e-33
9.577899999999972351e+03,1.564155246153361965e-33
9.605099999999973079e+03,1.586723099231922513e-33
9.610374999999972715e+03,1.591152881746466267e-33
9.613624999999972715e+03,1.593890822283177419e-33
9.618899999999972351e+03,1.598348879731380138e-33
9.646099999999973079e+03,1.621618005284212945e-33
9.673299999999973807e+03,1.645368220120853244e-33
9.678749999999974534e+03,1.650186000671251480e-33
9.684199999999975262e+03,1.655023729518922063e-33
9.711399999999975989e+03,1.679470014952587406e-33
9.738599999999976717e+03,1.704429679834577732e-33
9.743874999999976353e+03,1.709330834480574679e-33
9.747124999999976353e+03,1.712360427575899758e-33
9.752399999999975989e+03,1.717293873182858054e-33
9.779599999999976717e+03,1.743054420985641842e-33
9.806799999999977445e+03,1.769364940045053797e-33
9.812249999999978172e+03,1.774704210729798996e-33
9.817699999999978900e+03,1.780066307848764568e-33
9.844899999999979627e+03,1.807173331449728011e-33
9.872099999999980355e+03,1.834868381885560418e-33
9.877374999999979991e+03,1.840308877932800716e-33
9.880624999999979991e+03,1.843672220621307441e-33
9.885899999999979627e+03,1.849149740937678098e-33
9.913099999999980355e+03,1.877763076656935840e-33
9.940299999999981083e+03,1.907007662348629035e-33
9.945749999999981810e+03,1.912944847424150006e-33
9.951199999999982538e+03,1.918908258814433444e-33
9.978399999999983265e+03,1.949067990462404945e-33
1.000559999999998399e+04,1.979904027687478040e-33
1.001087499999998363e+04,1.985964149587234549e-33
1.001412499999998363e+04,1.989710973609365401e-33
1.001939999999998327e+04,1.995813724011461996e-33
1.004659999999998399e+04,2.027707052103634639e-33
1.007379999999998472e+04,2.060327979013468912e-33
1.007924999999998545e+04,2.066953562536310067e-33
1.008469999999998618e+04,2.073609407229953445e-33
1.011189999999998690e+04,2.107286280672582182e-33
1.013909999999998763e+04,2.141744347059769695e-33
1.014437499999998727e+04,2.148519366054649976e-33
1.014762499999998727e+04,2.152708695476667407e-33
1.015289999999998690e+04,2.159533009601008901e-33
1.018009999999998763e+04,2.195213725280330201e-33
1.020729999999998836e+04,2.231736793577164349e-33
1.021274999999998909e+04,2.239158410022923873e-33
1.021819999999998981e+04,2.246615098847104820e-33
1.024539999999999054e+04,2.284362007340789893e-33
1.027259999999999127e+04,2.323015325357192843e-33
1.027787499999999091e+04,2.330618834893975166e-33
1.028112499999999091e+04,2.335321055832033562e-33
1.028639999999999054e+04,2.342981829002938692e-33
1.031359999999999127e+04,2.383055448292151997e-33
1.034079999999999200e+04,2.424108753600694625e-33
1.034624999999999272e+04,2.432455053393763680e-33
1.035169999999999345e+04,2.440842190239339565e-33
1.037889999999999418e+04,2.483320503698838483e-33
1.040609999999999491e+04,2.526855436955212362e-33
1.041137499999999454e+04,2.535423530959273195e-33
1.041462499999999454e+04,2.540722984575212864e-33
1.041989999999999418e+04,2.549357913043863410e-33
1.044709999999999491e+04,2.594550546140095191e-33
1.047429999999999563e+04,2.640888018934259632e-33
1.047974999999999636e+04,2.650313517793441598e-33
1.048519999999999709e+04,2.659786794307252143e-33
1.051239999999999782e+04,2.707791481258957630e-33
1.053959999999999854e+04,2.757033853398869270e-33
1.054487499999999818e+04,2.766730373902778150e-33
1.054812499999999818e+04,2.772728613240164308e-33
1.055339999999999782e+04,2.782503519059008051e-33
1.058059999999999854e+04,2.833690105364406564e-33
1.060779999999999927e+04,2.886221095276843003e-33
1.061325000000000000e+04,2.896912269934738551e-33
1.061870000000000073e+04,2.907659618564091247e-33
1.064590000000000146e+04,2.962150830980473028e-33
1.067310000000000218e+04,3.018099021281983844e-33
1.067837500000000182e+04,3.029122157722838827e-33
1.068162500000000182e+04,3.035942043486494171e-33
1.068690000000000146e+04,3.047057571121949252e-33
1.071410000000000218e+04,3.105297388700024448e-33
1.074130000000000291e+04,3.165123869860725496e-33
1.074675000000000364e+04,3.177306823621549526e-33
1.075220000000000437e+04,3.189556155038367953e-33
1.077940000000000509e+04,3.251698941498606978e-33
1.080660000000000582e+04,3.315565486163182248e-33
1.081187500000000546e+04,3.328156068946440355e-33
1.081512500000000546e+04,3.335946916474430490e-33
1.082040000000000509e+04,3.348646947545497654e-33
1.084760000000000582e+04,3.415228219811393900e-33
1.087480000000000655e+04,3.483691499838211482e-33
1.088025000000000728e+04,3.497641582132217751e-33
1.088570000000000800e+04,3.511670493446529739e-33
1.091290000000000873e+04,3.582884601600426418e-33
1.094010000000000946e+04,3.656148312098725931e-33
1.094537500000000909e+04,3.670600195830301820e-33
1.094862500000000909e+04,3.679544217676132566e-33
1.095390000000000873e+04,3.694126401795869349e-33
1.098110000000000946e+04,3.770622076303729211e-33
1.100830000000001019e+04,3.849361114924525517e-33
1.101375000000001091e+04,3.865414919609626768e-33
1.101920000000001164e+04,3.881562798818888044e-33
1.104640000000001237e+04,3.963584696941449445e-33
1.107360000000001310e+04,4.048055424272921733e-33
1.107887500000001273e+04,4.064728371888015559e-33
1.108212500000001273e+04,4.075048668948442309e-33
1.108740000000001237e+04,4.091877480395957162e-33
1.111460000000001310e+04,4.180214270548803976e-33
1.114180000000001382e+04,4.271237643063265347e-33
1.114725000000001455e+04,4.289807784024113334e-33
1.115270000000001528e+04,4.308490705560325590e-33
1.117990000000001601e+04,4.403449728695190394e-33
1.120710000000001673e+04,4.501347541156999034e-33
1.121237500000001637e+04,4.520682932023929594e-33
1.121562500000001637e+04,4.532653228675096461e-33
1.122090000000001601e+04,4.552175860054101139e-33
1.124810000000001673e+04,4.654718019913232724e-33
1.127530000000001746e+04,4.760490725828717444e-33
1.128075000000001819e+04,4.782083591940679834e-33
1.128620000000001892e+04,4.803812191144451334e-33
1.131340000000001965e+04,4.914321513214461538e-33
1.134060000000002037e+04,5.028370528722723913e-33
1.134587500000002001e+04,5.050909875642656008e-33
1.134912500000002001e+04,5.064865978688737567e-33
1.135440000000001965e+04,5.087631020489485123e-33
1.138160000000002037e+04,5.207278197136417199e-33
1.140880000000002110e+04,5.330821901331601777e-33
1.141425000000002183e+04,5.356058003400066514e-33
1.141970000000002256e+04,5.381457904594988747e-33
1.144690000000002328e+04,5.510717595595578157e-33
1.147410000000002401e+04,5.644250550860654986e-33
1.147937500000002365e+04,5.670655911327202578e-33
1.148262500000002365e+04,5.687008302224308324e-33
1.148790000000002328e+04,5.713686204640761248e-33
1.151510000000002401e+04,5.853979235157677205e-33
1.154230000000002474e+04,5.998977987878642162e-33
1.154775000000002547e+04,6.028613056297082579e-33
1.155320000000002619e+04,6.058445923883125670e-33
1.158040000000002692e+04,6.210347012303164496e-33
1.160760000000002765e+04,6.367406768023112737e-33
1.161287500000002728e+04,6.398480018570483674e-33
1.161612500000002728e+04,6.417725649813667540e-33
1.162140000000002692e+04,6.449127733009075523e-33
1.164860000000002765e+04,6.614343543842822544e-33
1.167580000000002838e+04,6.785232048005768272e-33
1.168125000000002910e+04,6.820173734088057411e-33
1.168670000000002983e+04,6.855353601154325281e-33
1.171390000000003056e+04,7.034553266119681942e-33
1.174110000000003129e+04,7.219955385865798858e-33
1.174637500000003092e+04,7.256648628152027032e-33
1.174962500000003092e+04,7.279377026068939599e-33
1.175490000000003056e+04,7.316464865548180310e-33
1.178210000000003129e+04,7.511653617771790356e-33
1.180930000000003201e+04,7.713632338364389084e-33
1.181475000000003274e+04,7.754940167690405172e-33
1.182020000000003347e+04,7.796532263938154400e-33
1.184740000000003420e+04,8.008429529359013163e-33
1.187460000000003492e+04,8.227702519905924146e-33
1.187987500000003456e+04,8.271101790090136095e-33
1.188312500000003456e+04,8.297984194426857707e-33
1.188840000000003420e+04,8.341850615089754626e-33
1.191560000000003492e+04,8.572708355950273758e-33
1.194280000000003565e+04,8.811560071139368186e-33
1.194825000000003638e+04,8.860401021768709415e-33
1.195370000000003711e+04,8.909574579287107409e-33
1.198090000000003783e+04,9.160029828861515944e-33
1.200810000000003856e+04,9.419049724188149479e-33
1.201337500000003820e+04,9.470293025275549795e-33
1.201662500000003820e+04,9.502029958562705707e-33
1.202190000000003783e+04,9.553810715777780654e-33
1.204910000000003856e+04,9.826155951395976658e-33
1.207630000000003929e+04,1.010759383021351738e-32
1.208175000000004002e+04,1.016509434000282862e-32
1.208720000000004075e+04,1.022296835826112587e-32
1.211440000000004147e+04,1.051743301768739840e-32
1.214160000000004220e+04,1.082136485488436904e-32
1.214687500000004184e+04,1.088141248760608049e-32
1.215012500000004184e+04,1.091858803637828930e-32
1.215540000000004147e+04,1.097921827953700105e-32
1.218260000000004220e+04,1.129758859332066350e-32
1.220980000000004293e+04,1.162557629583046364e-32
1.221525000000004366e+04,1.169244858496799114e-32
1.222070000000004438e+04,1.175970489376550410e-32
1.224790000000004511e+04,1.210107781781421298e-32
1.227510000000004584e+04,1.245183764924963857e-32
1.228037500000004547e+04,1.252092932479084178e-32
1.228362500000004547e+04,1.256366793850646752e-32
1.228890000000004511e+04,1.263331067133385403e-32
1.231610000000004584e+04,1.299771257351213694e-32
1.234330000000004657e+04,1.337065160090326219e-32
1.234875000000004729e+04,1.344635501032897843e-32
1.235420000000004802e+04,1.352237305050813248e-32
1.238140000000004875e+04,1.390625967224233365e-32
1.240860000000004948e+04,1.429699799235546230e-32
1.241387500000004911e+04,1.437348443246614855e-32
1.241712500000004911e+04,1.442071422461114327e-32
1.242240000000004875e+04,1.449753668885314482e-32
1.244960000000004948e+04,1.489655786358004164e-32
1.247680000000005020e+04,1.529934249594222721e-32
1.248225000000005093e+04,1.538035328928392860e-32
1.248770000000005166e+04,1.546143131152053254e-32
1.251490000000005239e+04,1.586650185520392971e-32
1.254210000000005311e+04,1.627058900073334822e-32
1.254737500000005275e+04,1.634862532344856222e-32
1.255062500000005275e+04,1.639662824146276058e-32
1.255590000000005239e+04,1.647440146808745345e-32
1.258310000000005311e+04,1.687187031086928634e-32
1.261030000000005384e+04,1.726084307569530875e-32
1.261575000000005457e+04,1.733742496141531143e-32
1.262120000000005530e+04,1.741347686580393867e-32
1.264840000000005602e+04,1.778385641185151955e-32
1.267560000000005675e+04,1.813535816988969754e-32
1.268087500000005639e+04,1.820089377073446763e-32
1.268412500000005639e+04,1.824079883515799198e-32
1.268940000000005602e+04,1.830477064446663085e-32
1.271660000000005675e+04,1.861734957258182852e-32
1.274380000000005748e+04,1.889610702479829179e-32
1.274925000000005821e+04,1.894726680173557009e-32
1.275470000000005894e+04,1.899671761828102742e-32
1.278190000000005966e+04,1.921572082114389442e-32
1.280910000000006039e+04,1.938219221153822357e-32
1.281437500000006003e+04,1.940764010241580541e-32
1.281762500000006003e+04,1.942213675175534427e-32
1.282290000000005966e+04,1.944369799609633937e-32
1.285010000000006039e+04,1.951365681903603233e-32
1.287730000000006112e+04,1.950715654822187584e-32
1.288275000000006185e+04,1.949573998954165985e-32
1.288820000000006257e+04,1.948074710282519371e-32
1.291540000000006330e+04,1.934942707297410582e-32
1.294260000000006403e+04,1.911602273322070613e-32
1.294787500000006366e+04,1.905802492305894827e-32
1.295112500000006366e+04,1.902014499148273381e-32
1.295640000000006330e+04,1.895512480315410409e-32
1.298360000000006403e+04,1.854767733027316168e-32
1.301080000000006476e+04,1.801219034545478901e-32
1.301625000000006548e+04,1.788869588534201986e-32
1.302170000000006621e+04,1.775963772905937843e-32
1.304890000000006694e+04,1.703031984163759200e-32
1.307610000000006767e+04,1.615460906366344680e-32
1.308137500000006730e+04,1.596744025800117213e-32
1.308462500000006730e+04,1.584929330052805859e-32
1.308990000000006694e+04,1.565292860629818114e-32
1.311710000000006767e+04,1.454976318264793904e-32
1.314430000000006839e+04,1.329561043603770093e-32
1.314975000000006912e+04,1.302645128222238540e-32
1.315520000000006985e+04,1.275143127070692852e-32
1.318240000000007058e+04,1.129346038940000927e-32
1.320960000000007130e+04,9.700820191986125219e-33
1.321487500000007094e+04,9.377447900529102948e-33
1.321812500000007094e+04,9.175992031091205312e-33
1.322340000000007058e+04,8.845493188359571089e-33
1.325060000000007130e+04,7.076886681875613626e-33
1.327780000000007203e+04,5.215111489914728292e-33
1.328325000000007276e+04,4.832821275930221443e-33
1.328870000000007349e+04,4.447891367397775119e-33
1.331590000000007421e+04,2.494428309945587418e-33
1.334310000000007494e+04,5.065072419685658043e-34
1.334837500000007458e+04,1.193029815583488602e-34
1.335162500000007458e+04,-1.193029815692175189e-34
1.335690000000007421e+04,-5.065072419795687000e-34
1.338410000000007494e+04,-2.494428309956468693e-33
1.341130000000007567e+04,-4.447891367408123380e-33
1.341675000000007640e+04,-4.832821275940519071e-33
1.342220000000007713e+04,-5.215111489924939023e-33
1.344940000000007785e+04,-7.076886681885633458e-33
1.347660000000007858e+04,-8.845493188368903956e-33
1.348187500000007822e+04,-9.175992031100420491e-33
1.348512500000007822e+04,-9.377447900538246968e-33
1.349040000000007785e+04,-9.700820191995151552e-33
1.351760000000007858e+04,-1.129346038940833633e-32
1.354480000000007931e+04,-1.275143127071445229e-32
1.355025000000008004e+04,-1.302645128222966558e-32
1.355570000000008076e+04,-1.329561043604483606e-32
1.358290000000008149e+04,-1.454976318265435983e-32
1.361010000000008222e+04,-1.565292860630368780e-32
1.361537500000008185e+04,-1.584929330053355431e-32
1.361862500000008185e+04,-1.596744025800652280e-32
1.362390000000008149e+04,-1.615460906366864967e-32
1.365110000000008222e+04,-1.703031984164192179e-32
1.367830000000008295e+04,-1.775963772906293915e-32
1.368375000000008367e+04,-1.788869588534543279e-32
1.368920000000008440e+04,-1.801219034545807331e-32
1.371640000000008513e+04,-1.854767733027576174e-32
1.374360000000008586e+04,-1.895512480315596519e-32
1.374887500000008549e+04,-1.902014499148447722e-32
1.375212500000008549e+04,-1.905802492306061504e-32
1.375740000000008513e+04,-1.911602273322226617e-32
1.378460000000008586e+04,-1.934942707297509932e-32
1.381180000000008658e+04,-1.948074710282563162e-32
1.381725000000008731e+04,-1.949573998954201291e-32
1.382270000000008804e+04,-1.950715654822214132e-32
1.384990000000008877e+04,-1.951365681903584896e-32
1.387710000000008949e+04,-1.944369799609578651e-32
1.388237500000008913e+04,-1.942213675175471478e-32
1.388562500000008913e+04,-1.940764010241510202e-32
1.389090000000008877e+04,-1.938219221153745724e-32
1.391810000000008949e+04,-1.921572082114283250e-32
1.394530000000009022e+04,-1.899671761827973834e-32
1.395075000000009095e+04,-1.894726680173420437e-32
1.395620000000009168e+04,-1.889610702479688775e-32
1.398340000000009240e+04,-1.861734957258018090e-32
1.401060000000009313e+04,-1.830477064446484091e-32
1.401587500000009277e+04,-1.824079883515615278e-32
1.401912500000009277e+04,-1.820089377073260927e-32
1.402440000000009240e+04,-1.813535816988788296e-32
1.405160000000009313e+04,-1.778385641184953802e-32
1.407880000000009386e+04,-1.741347686580189146e-32
1.408425000000009459e+04,-1.733742496141320400e-32
1.408970000000009532e+04,-1.726084307569321775e-32
1.411690000000009604e+04,-1.687187031086712965e-32
1.414410000000009677e+04,-1.647440146808523929e-32
1.414937500000009641e+04,-1.639662824146054095e-32
1.415262500000009641e+04,-1.634862532344638638e-32
1.415790000000009604e+04,-1.627058900073116690e-32
1.418510000000009677e+04,-1.586650185520174291e-32
1.421230000000009750e+04,-1.546143131151830743e-32
1.421775000000009823e+04,-1.538035328928174455e-32
1.422320000000009895e+04,-1.529934249594002947e-32
1.425040000000009968e+04,-1.489655786357786032e-32
1.427760000000010041e+04,-1.449753668885098813e-32
1.428287500000010004e+04,-1.442071422460895922e-32
1.428612500000010004e+04,-1.437348443246398639e-32
1.429140000000009968e+04,-1.429699799235333025e-32
1.431860000000010041e+04,-1.390625967224022076e-32
1.434580000000010114e+04,-1.352237305050604148e-32
1.435125000000010186e+04,-1.344635501032690112e-32
1.435670000000010259e+04,-1.337065160090119856e-32
1.438390000000010332e+04,-1.299771257351013626e-32
1.441110000000010405e+04,-1.263331067133189713e-32
1.441637500000010368e+04,-1.256366793850452705e-32
1.441962500000010368e+04,-1.252092932478890679e-32
1.442490000000010332e+04,-1.245183764924770083e-32
1.445210000000010405e+04,-1.210107781781233820e-32
1.447930000000010477e+04,-1.175970489376365121e-32
1.448475000000010550e+04,-1.169244858496615467e-32
1.449020000000010623e+04,-1.162557629582862991e-32
1.451740000000010696e+04,-1.129758859331890366e-32
1.454460000000010768e+04,-1.097921827953529185e-32
1.454987500000010732e+04,-1.091858803637659515e-32
1.455312500000010732e+04,-1.088141248760438908e-32
1.455840000000010696e+04,-1.082136485488268720e-32
1.458560000000010768e+04,-1.051743301768576857e-32
1.461280000000010841e+04,-1.022296835825954394e-32
1.461825000000010914e+04,-1.016509434000124122e-32
1.462370000000010987e+04,-1.010759383021193681e-32
1.465090000000011059e+04,-9.826155951394491884e-33
1.467810000000011132e+04,-9.553810715776312301e-33
1.468337500000011096e+04,-9.502029958561261986e-33
1.468662500000011096e+04,-9.470293025274127970e-33
1.469190000000011059e+04,-9.419049724186715338e-33
1.471910000000011132e+04,-9.160029828860131067e-33
1.474630000000011205e+04,-8.909574579285770428e-33
1.475175000000011278e+04,-8.860401021767380645e-33
1.475720000000011350e+04,-8.811560071138029836e-33
1.478440000000011423e+04,-8.572708355949012042e-33
1.481160000000011496e+04,-8.341850615088497016e-33
1.481687500000011460e+04,-8.297984194425631570e-33
1.482012500000011460e+04,-8.271101790088904485e-33
1.482540000000011423e+04,-8.227702519904692536e-33
1.485260000000011496e+04,-8.008429529357840397e-33
1.487980000000011569e+04,-7.796532263937018582e-33
1.488525000000011642e+04,-7.754940167689277565e-33
1.489070000000011714e+04,-7.713632338363275162e-33
1.491790000000011787e+04,-7.511653617770707907e-33
1.494510000000011860e+04,-7.316464865547125231e-33
1.495037500000011823e+04,-7.279377026067888626e-33
1.495362500000011823e+04,-7.256648628150981532e-33
1.495890000000011787e+04,-7.219955385864757464e-33
1.498610000000011860e+04,-7.034553266118707602e-33
1.501330000000011933e+04,-6.855353601153367362e-33
1.501875000000012005e+04,-6.820173734087109072e-33
1.502420000000012078e+04,-6.785232048004821301e-33
1.505140000000012151e+04,-6.614343543841904311e-33
1.507860000000012224e+04,-6.449127733008192870e-33
1.508387500000012187e+04,-6.417725649812790360e-33
1.508712500000012187e+04,-6.398480018569598284e-33
1.509240000000012151e+04,-6.367406768022231452e-33
1.511960000000012224e+04,-6.210347012302336580e-33
1.514680000000012296e+04,-6.058445923882315545e-33
1.515225000000012369e+04,-6.028613056296274506e-33
1.515770000000012442e+04,-5.998977987877827247e-33
1.518490000000012515e+04,-5.853979235156900606e-33
1.521210000000012587e+04,-5.713686204640010650e-33
1.521737500000012551e+04,-5.687008302223561832e-33
1.522062500000012551e+04,-5.670655911326459507e-33
1.522590000000012515e+04,-5.644250550859916705e-33
1.525310000000012587e+04,-5.510717595594867244e-33
1.528030000000012660e+04,-5.381457904594286729e-33
1.528575000000012733e+04,-5.356058003399379550e-33
1.529120000000012806e+04,-5.330821901330916180e-33
1.531840000000012878e+04,-5.207278197135763761e-33
1.534560000000012951e+04,-5.087631020488844686e-33
1.535087500000012915e+04,-5.064865978688091656e-33
1.535412500000012915e+04,-5.050909875642018992e-33
1.535940000000012878e+04,-5.028370528722094424e-33
1.538660000000012951e+04,-4.914321513213851207e-33
1.541380000000013024e+04,-4.803812191143861529e-33
1.541925000000013097e+04,-4.782083591940084556e-33
1.542470000000013169e+04,-4.760490725828131061e-33
1.545190000000013242e+04,-4.654718019912671657e-33
1.547910000000013315e+04,-4.552175860053550336e-33
1.548437500000013279e+04,-4.532653228674550448e-33
1.548762500000013279e+04,-4.520682932023382212e-33
1.549290000000013242e+04,-4.501347541156452336e-33
1.552010000000013315e+04,-4.403449728694663538e-33
1.554730000000013388e+04,-4.308490705559819946e-33
1.555275000000013461e+04,-4.289807784023608374e-33
1.555820000000013533e+04,-4.271237643062769966e-33
1.558540000000013606e+04,-4.180214270548306542e-33
1.561260000000013679e+04,-4.091877480395485729e-33
1.561787500000013642e+04,-4.075048668947972245e-33
1.562112500000013642e+04,-4.064728371887547547e-33
1.562640000000013606e+04,-4.048055424272454405e-33
1.565360000000013679e+04,-3.963584696940997171e-33
1.568080000000013752e+04,-3.881562798818448085e-33
1.568625000000013824e+04,-3.865414919609191600e-33
1.569170000000013897e+04,-3.849361114924089663e-33
1.571890000000013970e+04,-3.770622076303302937e-33
1.574610000000014043e+04,-3.694126401795465655e-33
1.575137500000014006e+04,-3.679544217675730924e-33
1.575462500000014006e+04,-3.670600195829896073e-33
1.575990000000013970e+04,-3.656148312098320184e-33
1.578710000000014043e+04,-3.582884601600033671e-33
1.581430000000014115e+04,-3.511670493446147940e-33
1.581975000000014188e+04,-3.497641582131839373e-33
1.582520000000014261e+04,-3.483691499837832420e-33
1.585240000000014334e+04,-3.415228219811022364e-33
1.587960000000014406e+04,-3.348646947545143908e-33
1.588487500000014370e+04,-3.335946916474078113e-33
1.588812500000014370e+04,-3.328156068946085241e-33
1.589340000000014334e+04,-3.315565486162833976e-33
1.592060000000014406e+04,-3.251698941498258706e-33
1.594780000000014479e+04,-3.189556155038033365e-33
1.595325000000014552e+04,-3.177306823621217675e-33
1.595870000000014625e+04,-3.165123869860395014e-33
1.598590000000014697e+04,-3.105297388699704913e-33
1.601310000000014770e+04,-3.047057571121632112e-33
1.601837500000014734e+04,-3.035942043486185926e-33
1.602162500000014734e+04,-3.029122157722526819e-33
1.602690000000014697e+04,-3.018099021281679020e-33
1.605410000000014770e+04,-2.962150830980168889e-33
1.608130000000014843e+04,-2.907659618563803187e-33
1.608675000000014916e+04,-2.896912269934447755e-33
1.609220000000014988e+04,-2.886221095276553232e-33
1.611940000000015061e+04,-2.833690105364124662e-33
1.614660000000015134e+04,-2.782503519058732307e-33
1.615187500000015098e+04,-2.772728613239889249e-33
1.615512500000015098e+04,-2.766730373902500696e-33
1.616040000000015061e+04,-2.757033853398601737e-33
1.618760000000015134e+04,-2.707791481258689413e-33
1.621480000000015207e+04,-2.659786794306999321e-33
1.622025000000015280e+04,-2.650313517793188091e-33
1.622570000000015352e+04,-2.640888018934004073e-33
1.625290000000015425e+04,-2.594550546139846474e-33
1.628010000000015498e+04,-2.549357913043620852e-33
1.628537500000015461e+04,-2.540722984574973042e-33
1.628862500000015461e+04,-2.535423530959031663e-33
1.629390000000015425e+04,-2.526855436954972540e-33
1.632110000000015498e+04,-2.483320503698604135e-33
1.634830000000015571e+04,-2.440842190239107954e-33
1.635375000000015643e+04,-2.432455053393538569e-33
1.635920000000015716e+04,-2.424108753600471225e-33
1.638640000000015789e+04,-2.383055448291931676e-33
1.641360000000015862e+04,-2.342981829002726239e-33
1.641887500000016007e+04,-2.335321055831812214e-33
1.642212500000016007e+04,-2.330618834893755187e-33
1.642740000000016153e+04,-2.323015325356974574e-33
1.645460000000016225e+04,-2.284362007340574361e-33
1.648180000000016298e+04,-2.246615098846896473e-33
1.648725000000016371e+04,-2.239158410022715868e-33
1.649270000000016444e+04,-2.231736793576957713e-33
1.651990000000016516e+04,-2.195213725280128354e-33
1.654710000000016589e+04,-2.159533009600812185e-33
1.655237500000016735e+04,-2.152708695476471718e-33
1.655562500000016735e+04,-2.148519366054454971e-33
1.656090000000016880e+04,-2.141744347059572979e-33
1.658810000000016953e+04,-2.107286280672385809e-33
1.661530000000017026e+04,-2.073609407229765283e-33
1.662075000000017099e+04,-2.066953562536122588e-33
1.662620000000017171e+04,-2.060327979013282802e-33
1.665340000000017244e+04,-2.027707052103449898e-33
1.668060000000017317e+04,-1.995813724011281702e-33
1.668587500000017462e+04,-1.989710973609186134e-33
1.668912500000017462e+04,-1.985964149587055281e-33
1.669440000000017608e+04,-1.979904027687297404e-33
1.672160000000017681e+04,-1.949067990462228414e-33
1.674880000000017753e+04,-1.918908258814257939e-33
1.675425000000017826e+04,-1.912944847423975528e-33
1.675970000000017899e+04,-1.907007662348459004e-33
1.678690000000017972e+04,-1.877763076656766836e-33
1.681410000000018044e+04,-1.849149740937513883e-33
1.681937500000018190e+04,-1.843672220621140489e-33
1.682262500000018190e+04,-1.840308877932633764e-33
1.682790000000018335e+04,-1.834868381885395177e-33
1.685510000000018408e+04,-1.807173331449563796e-33
1.688230000000018481e+04,-1.780066307848605143e-33
1.688775000000018554e+04,-1.774704210729638545e-33
1.689320000000018626e+04,-1.769364940044893346e-33
1.692040000000018699e+04,-1.743054420985487549e-33
1.694760000000018772e+04,-1.717293873182703760e-33
1.695287500000018917e+04,-1.712360427575745806e-33
1.695612500000018917e+04,-1.709330834480422781e-33
1.696140000000019063e+04,-1.704429679834424465e-33
1.698860000000019136e+04,-1.679470014952435849e-33
1.701580000000019209e+04,-1.655023729518772218e-33
1.702125000000019281e+04,-1.650186000671106424e-33
1.702670000000019354e+04,-1.645368220120706820e-33
1.705390000000019427e+04,-1.621618005284069942e-33
1.708110000000019500e+04,-1.598348879731240897e-33
1.708637500000019645e+04,-1.593890822283033731e-33
1.708962500000019645e+04,-1.591152881746324632e-33
1.709490000000019791e+04,-1.586723099231781220e-33
